"legis.names","mean.x","vars.x","party","session"
"蔡豪",0.732679624939716,0.00106930440671708,"O1","4th Session"
"蔡鈴蘭",1.01353441849021,0.00106930440671708,"K","4th Session"
"許榮淑",-1.47798186207221,0.00106930440671708,"D","4th Session"
"許添財",-1.44706723292648,0.00106930440671708,"O4","4th Session"
"許登宮",0.729923012776222,0.00106930440671708,"K","4th Session"
"許素葉",1.11872067799545,0.00106930440671708,"K","4th Session"
"許舒博",0.954583956740833,0.00106930440671708,"K","4th Session"
"許鍾碧霞",-1.53354019703577,0.00106930440671708,"D","4th Session"
"趙永清",-0.0538881299728719,0.00106930440671708,"K","4th Session"
"邱創良",0.511882740159507,0.00106930440671708,"O1","4th Session"
"邱垂貞",-1.50123791817343,0.00106930440671708,"D","4th Session"
"邱太三",-1.56116682838698,0.00106930440671708,"D","4th Session"
"邱鏡淳",1.14461455680281,0.00106930440671708,"K","4th Session"
"郝龍斌",-0.201831374048586,0.00106930440671708,"k2","4th Session"
"郭廷才",0.799172023200533,0.00106930440671708,"K","4th Session"
"郭榮振",0.779156945853775,0.00106930440671708,"K","4th Session"
"郭素春",0.89928235071252,0.00106930440671708,"K","4th Session"
"鄭寶清",-1.37627699289477,0.00106930440671708,"D","4th Session"
"鄭朝明",-1.48969646773168,0.00106930440671708,"D","4th Session"
"鄭永金",1.02344535216116,0.00106930440671708,"K","4th Session"
"鄭逢時",1.07546746903831,0.00106930440671708,"K","4th Session"
"鄭金玲",0.637124069981145,0.00106930440671708,"K","4th Session"
"鄭龍水",-0.194994370453454,0.00106930440671708,"k2","4th Session"
"陳健治",1.04311822846168,0.00106930440671708,"K","4th Session"
"陳傑儒",0.995304543901173,0.00106930440671708,"K","4th Session"
"陳其邁",-1.546426002029,0.00106930440671708,"D","4th Session"
"陳勝宏",-1.49508035708249,0.00106930440671708,"D","4th Session"
"陳學聖",0.411664447864078,0.00106930440671708,"K","4th Session"
"陳宏昌",1.00108327436056,0.00106930440671708,"K","4th Session"
"陳定南",-1.3059371519248,0.00106930440671708,"D","4th Session"
"陳忠信",-1.53939819681589,0.00106930440671708,"D","4th Session"
"陳振盛",-0.167429836005259,0.00106930440671708,"O1","4th Session"
"陳振雄",0.867951540071012,0.00106930440671708,"K","4th Session"
"陳明文",0.807371714817874,0.00106930440671708,"K","4th Session"
"陳昭南",-1.48429370249539,0.00106930440671708,"D","4th Session"
"陳景峻",-1.54360542599254,0.00106930440671708,"D","4th Session"
"陳朝容",0.608313856081997,0.00106930440671708,"K","4th Session"
"陳根德",0.931629669898055,0.00106930440671708,"K","4th Session"
"陳榮盛",0.980085583606979,0.00106930440671708,"K","4th Session"
"陳清寶",1.14239263344645,0.00106930440671708,"K","4th Session"
"陳瓊讚",0.788078864858248,0.00106930440671708,"K","4th Session"
"陳超明",0.638810963305015,0.00106930440671708,"O1","4th Session"
"陳進丁",0.414631640228582,0.00106930440671708,"O5","4th Session"
"陳鴻基",0.822492547381291,0.00106930440671708,"K","4th Session"
"靳曾珍麗",1.06357110325029,0.00106930440671708,"K","4th Session"
"章仁香",0.926557451991328,0.00106930440671708,"K","4th Session"
"馮定國",-0.15644914848129,0.00106930440671708,"k2","4th Session"
"馮滬祥",-0.236551477584341,0.00106930440671708,"k2","4th Session"
"高揚昇",0.65440558115416,0.00106930440671708,"K","4th Session"
"高育仁",1.07884563968889,0.00106930440671708,"K","4th Session"
"黃敏惠",0.79515093424715,0.00106930440671708,"K","4th Session"
"黃明和",0.449249261548052,0.00106930440671708,"O1","4th Session"
"黃昭順",0.662620217118761,0.00106930440671708,"K","4th Session"
"黃木添",1.01176516925684,0.00106930440671708,"K","4th Session"
"黃爾璇",-1.53442288570227,0.00106930440671708,"D","4th Session"
"黃秀孟",1.00143456687142,0.00106930440671708,"K","4th Session"
"黃義交",0.356447673402058,0.00106930440671708,"O1","4th Session"
"黃顯洲",0.924283981291403,0.00106930440671708,"K","4th Session"
"何敏豪",-1.65068378525332,0.0015860532394045,"T","5th Session"
"何智輝",1.61295408252302,0.0015860532394045,"K","5th Session"
"何金松",-2.24538131668334,0.0015860532394045,"D","5th Session"
"余政道",-1.66610487257308,0.0015860532394045,"D","5th Session"
"侯彩鳳",1.52048437778986,0.0015860532394045,"K","5th Session"
"侯水盛",-1.88864813080872,0.0015860532394045,"D","5th Session"
"傅崑萁",1.62063882564941,0.0015860532394045,"P","5th Session"
"劉世芳",-1.28570410627251,0.0015860532394045,"D","5th Session"
"劉俊雄",-1.88657260708907,0.0015860532394045,"D","5th Session"
"劉憶如",1.43625523557643,0.0015860532394045,"P","5th Session"
"劉政鴻",1.75517709358442,0.0015860532394045,"K","5th Session"
"劉文雄",1.66346520171026,0.0015860532394045,"P","5th Session"
"劉松藩",1.76595005713645,0.0015860532394045,"P","5th Session"
"劉銓忠",1.5139912483791,0.0015860532394045,"K","5th Session"
"卓伯源",1.40813550969502,0.0015860532394045,"K","5th Session"
"卓榮泰",-1.73940880353108,0.0015860532394045,"D","5th Session"
"吳成典",1.57394938835484,0.0015860532394045,"P","5th Session"
"吳敦義",1.3716311519673,0.0015860532394045,"K","5th Session"
"吳東昇",-1.66047136032717,0.0015860532394045,"T","5th Session"
"呂學樟",1.77678541080185,0.0015860532394045,"P","5th Session"
"呂新民",0.699987324472784,0.0015860532394045,"K","5th Session"
"周伯倫",-1.65865009959739,0.0015860532394045,"D","5th Session"
"周慧瑛",-1.99359084607109,0.0015860532394045,"D","5th Session"
"周清玉",-1.9028394453717,0.0015860532394045,"D","5th Session"
"周錫瑋",1.66083944537463,0.0015860532394045,"P","5th Session"
"周雅淑",-1.80847110037353,0.0015860532394045,"D","5th Session"
"唐碧娥",-1.81826004561907,0.0015860532394045,"D","5th Session"
"孫國華",1.73343419414716,0.0015860532394045,"K","5th Session"
"孫大千",1.42516201814313,0.0015860532394045,"P","5th Session"
"尤清",-1.91873128125475,0.0015860532394045,"D","5th Session"
"廖國棟",1.72638174135105,0.0015860532394045,"K","5th Session"
"廖婉汝",1.40559502947474,0.0015860532394045,"K","5th Session"
"廖本煙",-1.51020362308585,0.0015860532394045,"T","5th Session"
"廖風德",1.73804555598106,0.0015860532394045,"K","5th Session"
"龐建國",1.73482947830612,0.0015860532394045,"P","5th Session"
"張俊宏",-1.76006458697565,0.0015860532394045,"D","5th Session"
"張學舜",-1.76739474340016,0.0015860532394045,"D","5th Session"
"張川田",-1.87629981484858,0.0015860532394045,"D","5th Session"
"張旭成",-1.97470668639121,0.0015860532394045,"D","5th Session"
"張昌財",1.65910839190401,0.0015860532394045,"K","5th Session"
"張清芳",-2.38219917290925,0.0015860532394045,"D","5th Session"
"張秀珍",-1.86322534053057,0.0015860532394045,"D","5th Session"
"張花冠",-1.80621186106618,0.0015860532394045,"D","5th Session"
"張蔡美",1.60030441478387,0.0015860532394045,"K","5th Session"
"彭添富",-1.76568774015485,0.0015860532394045,"D","5th Session"
"徐中雄",1.08849995880972,0.0015860532394045,"K","5th Session"
"徐少萍",1.60521707890869,0.0015860532394045,"K","5th Session"
"徐志明",-1.64867543729795,0.0015860532394045,"D","5th Session"
"徐耀昌",1.63974539983615,0.0015860532394045,"P","5th Session"
"曹原彰",1.76705102200012,0.0015860532394045,"P","5th Session"
"曹啟鴻",-1.74056827954459,0.0015860532394045,"D","5th Session"
"曾永權",1.73782887724371,0.0015860532394045,"K","5th Session"
"曾華德",1.31236923200557,0.0015860532394045,"K","5th Session"
"曾蔡美佐",1.21738362684645,0.0015860532394045,"K","5th Session"
"朱星羽",-0.421697644997794,0.0015860532394045,"D","5th Session"
"朱鳳芝",1.4386828865745,0.0015860532394045,"K","5th Session"
"李俊毅",-1.80755584413161,0.0015860532394045,"D","5th Session"
"李全教",1.56815952437287,0.0015860532394045,"K","5th Session"
"李和順",1.67694812300613,0.0015860532394045,"K","5th Session"
"李嘉進",1.73057154189395,0.0015860532394045,"K","5th Session"
"李慶安",1.53242824632323,0.0015860532394045,"P","5th Session"
"李慶華",1.74148648615529,0.0015860532394045,"P","5th Session"
"李文忠",-1.61112593533643,0.0015860532394045,"D","5th Session"
"李明憲",-1.78249901193236,0.0015860532394045,"D","5th Session"
"李桐豪",1.78108815608664,0.0015860532394045,"P","5th Session"
"李永萍",1.49001093973958,0.0015860532394045,"P","5th Session"
"李鎮楠",-1.76610094556974,0.0015860532394045,"D","5th Session"
"李雅景",1.54337773626896,0.0015860532394045,"K","5th Session"
"李顯榮",1.54003286048557,0.0015860532394045,"K","5th Session"
"李鴻鈞",1.6656077116857,0.0015860532394045,"P","5th Session"
"杜文卿",-1.65387060911688,0.0015860532394045,"D","5th Session"
"林南生",1.29667353517981,0.0015860532394045,"K","5th Session"
"林國華",-2.28411653685165,0.0015860532394045,"D","5th Session"
"林岱樺",-1.75040704893969,0.0015860532394045,"D","5th Session"
"林德福",1.7289497497798,0.0015860532394045,"P","5th Session"
"林志隆",-1.46156651608772,0.0015860532394045,"T","5th Session"
"林忠正",-1.69621960648809,0.0015860532394045,"D","5th Session"
"林惠官",1.70047022940943,0.0015860532394045,"P","5th Session"
"林政義",1.75395213928244,0.0015860532394045,"P","5th Session"
"林文郎",-1.72622162705958,0.0015860532394045,"D","5th Session"
"林春德",1.7724730845198,0.0015860532394045,"P","5th Session"
"林正二",1.78124013253091,0.0015860532394045,"P","5th Session"
"林濁水",-1.70321090144517,0.0015860532394045,"D","5th Session"
"林炳坤",1.04237341602433,0.0015860532394045,"K","5th Session"
"林益世",1.68890267341886,0.0015860532394045,"K","5th Session"
"林育生",-1.81578049577905,0.0015860532394045,"D","5th Session"
"林豐喜",-1.744353949294,0.0015860532394045,"D","5th Session"
"林進春",1.44886659409736,0.0015860532394045,"K","5th Session"
"林進興",-1.73424655750803,0.0015860532394045,"D","5th Session"
"林郁方",1.55551997091699,0.0015860532394045,"P","5th Session"
"林重謨",-2.64431710803626,0.0015860532394045,"D","5th Session"
"柯建銘",-1.61837000023224,0.0015860532394045,"D","5th Session"
"柯淑敏",1.75304956418895,0.0015860532394045,"P","5th Session"
"梁牧養",-1.82002077815741,0.0015860532394045,"D","5th Session"
"楊仁福",1.20975042350239,0.0015860532394045,"K","5th Session"
"楊富美",1.73452506902453,0.0015860532394045,"P","5th Session"
"楊文欣",0.00512755968504176,0.0015860532394045,"K","5th Session"
"楊瓊瓔",1.61704248747419,0.0015860532394045,"K","5th Session"
"楊麗環",1.25392512369586,0.0015860532394045,"K","5th Session"
"段宜康",-1.72352102031038,0.0015860532394045,"D","5th Session"
"殷乃平",1.72488193384962,0.0015860532394045,"P","5th Session"
"江丙坤",1.67605599168673,0.0015860532394045,"K","5th Session"
"江昭儀",-1.93623524303061,0.0015860532394045,"D","5th Session"
"江綺雯",1.54893951729007,0.0015860532394045,"K","5th Session"
"沈富雄",-1.75682358798392,0.0015860532394045,"D","5th Session"
"沈智慧",1.74465605603977,0.0015860532394045,"P","5th Session"
"洪奇昌",-1.66910147430972,0.0015860532394045,"D","5th Session"
"洪昭男",1.48489520856543,0.0015860532394045,"K","5th Session"
"洪秀柱",1.53839483497153,0.0015860532394045,"K","5th Session"
"游月霞",1.72099692896288,0.0015860532394045,"K","5th Session"
"湯火聖",-2.28250811694008,0.0015860532394045,"D","5th Session"
"湯金全",-1.74498365681092,0.0015860532394045,"D","5th Session"
"王幸男",-2.3804230613676,0.0015860532394045,"D","5th Session"
"王拓",-1.66078063831098,0.0015860532394045,"D","5th Session"
"王政中",-1.59839450491025,0.0015860532394045,"T","5th Session"
"王昱婷",0.904360837600916,0.0015860532394045,"K","5th Session"
"王淑慧",-2.58472220423672,0.0015860532394045,"D","5th Session"
"王金平",0.183934323397882,0.0015860532394045,"K","5th Session"
"王鍾渝",1.27171702702749,0.0015860532394045,"K","5th Session"
"王雪峯",-1.88651832230505,0.0015860532394045,NA,"5th Session"
"瓦歷斯貝林",0.401527172015196,0.0015860532394045,"O2","5th Session"
"盧博基",-1.82415875651993,0.0015860532394045,"D","5th Session"
"盧秀燕",1.68115161075976,0.0015860532394045,"K","5th Session"
"秦慧珠",1.7550365498192,0.0015860532394045,"P","5th Session"
"程振隆",-1.59450986289977,0.0015860532394045,"T","5th Session"
"穆閩珠",1.73819817728302,0.0015860532394045,"K","5th Session"
"簡肇棟",-1.74853138856503,0.0015860532394045,"D","5th Session"
"紀國棟",1.58472123564974,0.0015860532394045,"K","5th Session"
"羅世雄",1.21279175294911,0.0015860532394045,"K","5th Session"
"羅志明",-1.41859287702388,0.0015860532394045,"T","5th Session"
"羅文嘉",-1.66089174422187,0.0015860532394045,"D","5th Session"
"羅明才",1.40264658586589,0.0015860532394045,"K","5th Session"
"葉宜津",-1.65908905212135,0.0015860532394045,"D","5th Session"
"蔡中涵",1.75451372286566,0.0015860532394045,"P","5th Session"
"蔡同榮",-2.10435973899963,0.0015860532394045,"D","5th Session"
"蔡家福",1.1364122143994,0.0015860532394045,"K","5th Session"
"蔡啟芳",-1.88882170140056,0.0015860532394045,"D","5th Session"
"蔡正元",1.57267985348002,0.0015860532394045,"K","5th Session"
"蔡煌瑯",-1.73332613438454,0.0015860532394045,"D","5th Session"
"蔡豪",0.83755199033577,0.0015860532394045,"O1","5th Session"
"蔡鈴蘭",1.7521420354629,0.0015860532394045,"K","5th Session"
"蕭美琴",-1.77653174570841,0.0015860532394045,"D","5th Session"
"藍美津",-2.12659243256194,0.0015860532394045,"D","5th Session"
"蘇嘉富",-0.0915625599223268,0.0015860532394045,NA,"5th Session"
"蘇治芬",-1.83556809980625,0.0015860532394045,"D","5th Session"
"蘇盈貴",-1.05136286218656,0.0015860532394045,"T","5th Session"
"許榮淑",-1.67132295873654,0.0015860532394045,"D","5th Session"
"許淵國",1.65793433431229,0.0015860532394045,"P","5th Session"
"許登宮",-1.44538151215075,0.0015860532394045,"T","5th Session"
"許舒博",1.67917378334551,0.0015860532394045,"K","5th Session"
"謝明源",-1.7469269699381,0.0015860532394045,"D","5th Session"
"謝鈞惠",1.29541303622362,0.0015860532394045,"P","5th Session"
"謝章捷",1.72210124298392,0.0015860532394045,"P","5th Session"
"賴勁麟",-1.68065321283811,0.0015860532394045,"D","5th Session"
"賴清德",-1.5692767681886,0.0015860532394045,"D","5th Session"
"趙永清",-1.71430126674543,0.0015860532394045,"D","5th Session"
"趙良燕",1.73809384453155,0.0015860532394045,"P","5th Session"
"邱創良",0.630033492300222,0.0015860532394045,"O1","5th Session"
"邱創進",-1.75104366440753,0.0015860532394045,"D","5th Session"
"邱垂貞",-1.75384828760367,0.0015860532394045,"D","5th Session"
"邱太三",-1.80839445329614,0.0015860532394045,"D","5th Session"
"邱彰",-1.16580954250552,0.0015860532394045,"D","5th Session"
"邱毅",1.76768585007971,0.0015860532394045,"P","5th Session"
"邱永仁",-1.75904953625451,0.0015860532394045,"D","5th Session"
"邱議瑩",-1.71345222933913,0.0015860532394045,"D","5th Session"
"邱鏡淳",1.61815712641016,0.0015860532394045,"K","5th Session"
"郭俊銘",-1.82754516454321,0.0015860532394045,"D","5th Session"
"郭榮宗",-2.54652220809876,0.0015860532394045,"D","5th Session"
"郭正亮",-1.75469107355733,0.0015860532394045,"D","5th Session"
"郭添財",1.63725222618476,0.0015860532394045,"K","5th Session"
"郭玟成",-1.81294948163114,0.0015860532394045,"D","5th Session"
"鄭三元",1.76353189675765,0.0015860532394045,"P","5th Session"
"鄭余鎮",-0.0467540288647286,0.0015860532394045,"D","5th Session"
"鄭國忠",-1.76721730864939,0.0015860532394045,"D","5th Session"
"鄭志龍",1.42496362915413,0.0015860532394045,"P","5th Session"
"鄭朝明",-2.47545440552734,0.0015860532394045,"D","5th Session"
"鄭美蘭",1.77303661478767,0.0015860532394045,"P","5th Session"
"鄭貴蓮",-1.74743548203905,0.0015860532394045,"D","5th Session"
"鄭逢時",1.68856522336208,0.0015860532394045,"K","5th Session"
"鄭金玲",1.59872790768123,0.0015860532394045,"P","5th Session"
"錢林慧君",-1.43807394999089,0.0015860532394045,"T","5th Session"
"鍾榮吉",1.66357553509799,0.0015860532394045,"P","5th Session"
"鍾紹和",1.76565642834616,0.0015860532394045,"P","5th Session"
"鍾金江",-0.0915625599223268,0.0015860532394045,NA,"5th Session"
"關沃暖",1.69135151938891,0.0015860532394045,"K","5th Session"
"陳健民",1.76150930859459,0.0015860532394045,"K","5th Session"
"陳健治",1.48186102641146,0.0015860532394045,"K","5th Session"
"陳其邁",-1.5969861109672,0.0015860532394045,"D","5th Session"
"陳劍松",1.74513211609667,0.0015860532394045,"P","5th Session"
"陳勝宏",-1.77571248644791,0.0015860532394045,"D","5th Session"
"陳唐山",-1.72380418924585,0.0015860532394045,"D","5th Session"
"陳學聖",1.62211070504621,0.0015860532394045,"K","5th Session"
"陳宏昌",1.02884480324189,0.0015860532394045,"K","5th Session"
"陳宗義",-1.68500605212462,0.0015860532394045,"D","5th Session"
"陳建銘",-1.6011796160229,0.0015860532394045,"T","5th Session"
"陳志彬",1.30004369158768,0.0015860532394045,"P","5th Session"
"陳忠信",-1.67627155716946,0.0015860532394045,"D","5th Session"
"陳文茜",0.817169613180583,0.0015860532394045,"P","5th Session"
"陳景峻",-1.8274253168105,0.0015860532394045,"D","5th Session"
"陳朝龍",-1.86112003076811,0.0015860532394045,"D","5th Session"
"陳杰",1.58629183804366,0.0015860532394045,"K","5th Session"
"陳根德",1.46439118175746,0.0015860532394045,"K","5th Session"
"陳茂男",-1.76352170026723,0.0015860532394045,"D","5th Session"
"陳進丁",1.22742661298702,0.0015860532394045,"K","5th Session"
"陳進興",1.62562702085748,0.0015860532394045,"P","5th Session"
"陳道明",-1.88814808412043,0.0015860532394045,"D","5th Session"
"陳金德",-1.69037020398021,0.0015860532394045,"D","5th Session"
"陳麗惠",1.13584509218369,0.0015860532394045,"K","5th Session"
"章仁香",1.66930624103042,0.0015860532394045,"K","5th Session"
"章孝嚴",1.36307021288433,0.0015860532394045,"K","5th Session"
"顏清標",1.07351178184707,0.0015860532394045,"O1","5th Session"
"顏錦福",-1.79832490660098,0.0015860532394045,"D","5th Session"
"顧崇廉",1.54286896162019,0.0015860532394045,"P","5th Session"
"饒穎奇",1.73897419342706,0.0015860532394045,"K","5th Session"
"馮定國",1.45779244112393,0.0015860532394045,"P","5th Session"
"高仲源",1.62001229084703,0.0015860532394045,"K","5th Session"
"高孟定",-1.07697637265629,0.0015860532394045,"O1","5th Session"
"高志鵬",-1.76025129461556,0.0015860532394045,"D","5th Session"
"高明見",1.72440968781816,0.0015860532394045,"P","5th Session"
"高育仁",1.35777385354746,0.0015860532394045,"K","5th Session"
"高金素梅",1.19130342732654,0.0015860532394045,"O1","5th Session"
"魏明谷",-1.63731714888572,0.0015860532394045,"D","5th Session"
"黃健庭",1.33138971242485,0.0015860532394045,"K","5th Session"
"黃宗源",-1.48939296152006,0.0015860532394045,"T","5th Session"
"黃德福",1.64939675100651,0.0015860532394045,"K","5th Session"
"黃政哲",-1.51905611175458,0.0015860532394045,"T","5th Session"
"黃敏惠",1.420113677239,0.0015860532394045,"K","5th Session"
"黃昭順",1.75411136034662,0.0015860532394045,"K","5th Session"
"黃義交",1.7339500087229,0.0015860532394045,"P","5th Session"
"丁守中",1.22926452819753,0.00103835653780161,"K","6th Session"
"尹伶瑛",-0.872427033857888,0.00103835653780161,"T","6th Session"
"伍錦霖",1.2793622031637,0.00103835653780161,"K","6th Session"
"何敏豪",-0.877902431153607,0.00103835653780161,"T","6th Session"
"何智輝",1.27081449344948,0.00103835653780161,"K","6th Session"
"余政道",-1.4889526613243,0.00103835653780161,"D","6th Session"
"侯彩鳳",1.27669015705655,0.00103835653780161,"K","6th Session"
"侯水盛",-1.47947773380403,0.00103835653780161,"D","6th Session"
"傅崐萁",1.27925437497173,0.00103835653780161,"P","6th Session"
"劉寬平",-0.769351504299826,0.00103835653780161,"T","6th Session"
"劉憶如",0.951964308705075,0.00103835653780161,"P","6th Session"
"劉政鴻",0.905503543239671,0.00103835653780161,"K","6th Session"
"劉文雄",0.94217794794537,0.00103835653780161,"P","6th Session"
"劉盛良",1.27956372781802,0.00103835653780161,"K","6th Session"
"劉銓忠",1.12518871848597,0.00103835653780161,"K","6th Session"
"卓伯源",0.912657222134722,0.00103835653780161,"K","6th Session"
"吳光訓",1.28415748700477,0.00103835653780161,"K","6th Session"
"吳富貴",-1.31758598690765,0.00103835653780161,"D","6th Session"
"吳富貴　",-0.208809495690907,0.00103835653780161,NA,"6th Session"
"吳志揚",1.2857687961783,0.00103835653780161,"K","6th Session"
"吳成典",1.3712658996385,0.00103835653780161,"K","6th Session"
"吳敦義",1.27934242488025,0.00103835653780161,"K","6th Session"
"吳明敏",-1.42949708858618,0.00103835653780161,"D","6th Session"
"吳松柏",1.28138615154295,0.00103835653780161,"K","6th Session"
"吳清池",1.12280101502638,0.00103835653780161,"P","6th Session"
"吳秉叡",-1.36195077133007,0.00103835653780161,"D","6th Session"
"吳育昇",1.21543668057313,0.00103835653780161,"K","6th Session"
"吳英毅",1.28504303811913,0.00103835653780161,"K","6th Session"
"呂學樟",1.206647447694,0.00103835653780161,"P","6th Session"
"周守訓",1.15645724308247,0.00103835653780161,"K","6th Session"
"周錫瑋",0.907966439183362,0.00103835653780161,"K","6th Session"
"唐碧娥",-1.46668655904628,0.00103835653780161,"D","6th Session"
"孔文吉",1.26539055329283,0.00103835653780161,"K","6th Session"
"孫大千",1.23613809800697,0.00103835653780161,"P","6th Session"
"尤清",-1.62800107149172,0.00103835653780161,"D","6th Session"
"帥化民",1.28630624633859,0.00103835653780161,"K","6th Session"
"廖國棟",1.16986307489832,0.00103835653780161,"K","6th Session"
"廖婉汝",1.14607002302467,0.00103835653780161,"K","6th Session"
"廖本煙",-0.836334164118815,0.00103835653780161,"T","6th Session"
"張俊雄",-1.29723203067818,0.00103835653780161,"D","6th Session"
"張川田",-1.35306327947667,0.00103835653780161,"D","6th Session"
"張慶忠",1.26569902511205,0.00103835653780161,"K","6th Session"
"張慶惠",-1.38457835645417,0.00103835653780161,"D","6th Session"
"張昌財",1.24773637190958,0.00103835653780161,"K","6th Session"
"張碩文",1.29009786422158,0.00103835653780161,"K","6th Session"
"張花冠",-1.39395413955771,0.00103835653780161,"D","6th Session"
"張顯耀",1.38035913113849,0.00103835653780161,"P","6th Session"
"張麗善",1.05467062432367,0.00103835653780161,"N","6th Session"
"彭添富",-1.44372409127909,0.00103835653780161,"D","6th Session"
"彭紹瑾",-1.64766755456834,0.00103835653780161,"D","6th Session"
"徐中雄",1.27104625310525,0.00103835653780161,"K","6th Session"
"徐國勇",-1.42583936215591,0.00103835653780161,"D","6th Session"
"徐少萍",1.13118748989331,0.00103835653780161,"K","6th Session"
"徐志明",-0.946289275876611,0.00103835653780161,"D","6th Session"
"徐耀昌",1.27118307687838,0.00103835653780161,"P","6th Session"
"曹來旺",-1.35663621578768,0.00103835653780161,"D","6th Session"
"曹壽民",1.26907120147396,0.00103835653780161,"K","6th Session"
"曹爾忠",1.36762740163079,0.00103835653780161,"K","6th Session"
"曾永權",1.28632648682113,0.00103835653780161,"K","6th Session"
"曾燦燈",-0.823409354751545,0.00103835653780161,"T","6th Session"
"曾華德",1.22600746084661,0.00103835653780161,"K","6th Session"
"朱俊曉",1.1478256850326,0.00103835653780161,"K","6th Session"
"朱鳳芝",1.28525344292664,0.00103835653780161,"K","6th Session"
"李俊毅",-1.36878373032523,0.00103835653780161,"D","6th Session"
"李全教",1.28554770899437,0.00103835653780161,"K","6th Session"
"李和順",0.807978720809574,0.00103835653780161,"N","6th Session"
"李嘉進",1.27714588342098,0.00103835653780161,"K","6th Session"
"李復甸",1.14010927641152,0.00103835653780161,"P","6th Session"
"李復興",1.28715781772388,0.00103835653780161,"K","6th Session"
"李慶安",1.29121485574661,0.00103835653780161,"P","6th Session"
"李慶華",1.04393055084892,0.00103835653780161,"K","6th Session"
"李敖",1.12416250608183,0.00103835653780161,NA,"6th Session"
"李文忠",-1.51169539920119,0.00103835653780161,"D","6th Session"
"李昆澤",-1.63914724922557,0.00103835653780161,"D","6th Session"
"李明憲",-1.56666143494072,0.00103835653780161,"D","6th Session"
"李永萍",1.22491149588544,0.00103835653780161,"P","6th Session"
"李紀珠",1.27966218348949,0.00103835653780161,"K","6th Session"
"李鎮楠",-1.63709676913764,0.00103835653780161,"D","6th Session"
"李顯榮",0.683921100919204,0.00103835653780161,"K","6th Session"
"李鴻鈞",1.24620472719867,0.00103835653780161,"P","6th Session"
"杜文卿",-1.42079531624363,0.00103835653780161,"D","6th Session"
"林南生",1.29038876721582,0.00103835653780161,"K","6th Session"
"林國慶",-1.52564084889217,0.00103835653780161,"D","6th Session"
"林岱樺",-1.26117477661655,0.00103835653780161,"D","6th Session"
"林建榮",0.990561709300957,0.00103835653780161,"K","6th Session"
"林德福",1.27734663009195,0.00103835653780161,"P","6th Session"
"林志嘉",-0.747841677584988,0.00103835653780161,"T","6th Session"
"林惠官",1.21647623961255,0.00103835653780161,"P","6th Session"
"林文郎",-1.4360805730711,0.00103835653780161,"D","6th Session"
"林春德",1.10846172591321,0.00103835653780161,"P","6th Session"
"林樹山",-1.17957637226436,0.00103835653780161,"D","6th Session"
"林正二",1.28380052420972,0.00103835653780161,"P","6th Session"
"林正峰",1.2921912703898,0.00103835653780161,"K","6th Session"
"林淑芬",-1.37515953537941,0.00103835653780161,"D","6th Session"
"林滄敏",1.27426174315943,0.00103835653780161,"K","6th Session"
"林濁水",-1.42068194257653,0.00103835653780161,"D","6th Session"
"林炳坤",1.07664146783017,0.00103835653780161,"N","6th Session"
"林為洲",-1.2710986761153,0.00103835653780161,"D","6th Session"
"林益世",1.27621616316763,0.00103835653780161,"K","6th Session"
"林耘生",-1.51462529597455,0.00103835653780161,"D","6th Session"
"林育生",-1.46507167805807,0.00103835653780161,"D","6th Session"
"林進興",-1.4335460102481,0.00103835653780161,"D","6th Session"
"林郁方",1.25917886351013,0.00103835653780161,"P","6th Session"
"林重謨",-1.53832193863427,0.00103835653780161,"D","6th Session"
"林鴻池",1.27919745732318,0.00103835653780161,"K","6th Session"
"柯俊雄",1.28698056533224,0.00103835653780161,"K","6th Session"
"柯建銘",-1.19164149118606,0.00103835653780161,"D","6th Session"
"柯淑敏",1.39001367774829,0.00103835653780161,"P","6th Session"
"梅長錡",1.18985646683092,0.00103835653780161,"P","6th Session"
"楊仁福",1.06308981720457,0.00103835653780161,"K","6th Session"
"楊宗哲",1.00857571247713,0.00103835653780161,"N","6th Session"
"楊瓊瓔",1.28271193150983,0.00103835653780161,"K","6th Session"
"楊芳婉",-1.17303066127991,0.00103835653780161,"D","6th Session"
"楊麗環",1.14806621069016,0.00103835653780161,"K","6th Session"
"江丙坤",1.12775338571681,0.00103835653780161,"K","6th Session"
"江昭儀",-1.44589073566026,0.00103835653780161,"D","6th Session"
"江義雄",1.17979999550487,0.00103835653780161,"K","6th Session"
"江連福",1.27910490264278,0.00103835653780161,"K","6th Session"
"沈智慧",1.24622647660916,0.00103835653780161,"P","6th Session"
"沈發惠",-1.44150157362642,0.00103835653780161,"D","6th Session"
"洪奇昌",-1.44310988397796,0.00103835653780161,"D","6th Session"
"洪玉欽",1.27250349149451,0.00103835653780161,"K","6th Session"
"洪秀柱",1.28085195532032,0.00103835653780161,"K","6th Session"
"湯火聖",-1.47233953293225,0.00103835653780161,"D","6th Session"
"潘孟安",-1.63426470255741,0.00103835653780161,"D","6th Session"
"潘維剛",1.2746900004131,0.00103835653780161,"K","6th Session"
"王世勛",-1.51850412826327,0.00103835653780161,"D","6th Session"
"王世堅",-1.42416521328255,0.00103835653780161,"D","6th Session"
"王塗發",-1.62531842533796,0.00103835653780161,"D","6th Session"
"王幸男",-1.43701859723446,0.00103835653780161,"D","6th Session"
"王拓",-1.39559548615157,0.00103835653780161,"D","6th Session"
